"12-13-2024","Physical Inventory Report by Department","","Raleigh","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"Department","Class","Product Number","Product Description","Product Division","QOH Before","QOH After","Cost Before","Cost After","Count Variance","Cost Variance","QA","QOO","Zone","Shelf","Bin","Aisle","Reorder"
"Siding","Special Order","NSSO14751","3x3x8 Bracket","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14752","6"" outside corner post","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14753","Oriental Strand Board","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14754","Alside house wrap","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14755","1x8x10 Pine","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14756","MAS BNB 4 CLOSED 15X71","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14757","PVC ARCHED LOUVER VENT- 3'0 WIDE X 1'6''H NOT FUNCTIONAL","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14758","TYVEK TAPE","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14759","KLEER 5/8"" X 10"" X 18' PVC TRIM BOARD","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14760","RAMS CROWN 2"" x 16'","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14761","KLEER 5/8"" X 10"" X 18' PVC TRIM BOARD","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14762","ROYAL BUILDER D5 SOLID WHITE SOFFIT","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14763","PVC Flower Box  10""x12""x85""","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14764","3x3x8 Bracket","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14765","RAMS CROWN 2"" x16'","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14766","KLEER 5/8"" X 10"" X 18' PVC TRIM BOARD","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14767","GRIP-RITE 2-1/4"" X 7 TRIM SCREWS","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14768","Royal Frieze Trim","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14769","2x4x8 Pressure Treated","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14770","2x6x8 Pressure Treated","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14771","1-3/4"" HOT DIPPED SMOOTH SHANK COIL ROOFING NAILS","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14772","2"" STAINLESS STEEL 16 GAUGE FINISH NAILS","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14773","AZEK SHEET 3/4"" THICK OR 1"" THICK (WHATEVER YOU HAVE AVAILABLE)","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14774","4 X 4 CAPS","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14775","CEMENT (80 POUND BAGS)","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14776","Mid America 14x83 - 4 Board and Batten Joined Vinyl Shutters","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14777","Royal Frieze Trim","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14778","Window Casing Starter Strip","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14779","FYPON BRACKETS
DIMENSIONS ARE: 9-7/8 X 16 X 4-7/16 SMOOTH","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14780","Royal Frieze Trim","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14781","Louver Soffit","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14782","2x4x14 Cypress","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14783","2x6x14 Cypress","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14784","Mid America 14x85 - 4 Board and Batten Joined Vinyl
Shutters","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14785","1 3/4 Ring HDG Coil Roofing 7.2M","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14786","2 1/2 16GA SS Finish Nail 1M","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14787","2” finish nails BOX","","-24","-24","-189.60","-189.60","0","0","0","48","","","","","No"
"Siding","Special Order","NSSO14788","1-3/4” Siding Coil Nails- BOX","","-2","-2","-112.00","-112.00","0","0","0","4","","","","","No"
"Siding","Special Order","NSSO14789","2x4 (white)","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14790","1x8x12 Cedar","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14791","1x6x12 cedar","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14792","Gable Pediment- 9' Base- 10/12 Pitch- Spoked- 6"" Spokes","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14793","1x10x10 Cedar","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14794","1x12x10 Cedar","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14795","1x8x12 cedar","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14796","1x6x12 cedar","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14797","3” hot dipped framing nails (4000 ct)","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14798","2 3/8” hot dipped framing nails (5000 ct)","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14799","2” SS finish nails 15 degree (2000 ct)","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14800","3” hot dipped framing nails (4000 ct)","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14801","2 3/8” hot dipped framing nails (5000 ct)","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14802","2” SS finish nails 15 degree (2000 ct)","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14803","PVC SHEETS 
4 X 10","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14804","LV14X20 LOUVER","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14805","VINYL SHUTTERS MAB LV
 15"" X 60""","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14806","1 7/8 DRIVE PINS","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14807","27 CAL. SHOTS","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14808","Gable Pediment- 7' Base- 8/12 Pitch- Spoked- 4"" Spokes w/ Tail","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14809","Pump Jack lum-a-pole","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14810","1 3/4 Roofing Nails Electo Galvanized (7200ct)","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14811","TerraPlank STGRED EDGE MULTSHAKE-1324918","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14812","WEDGE ANCHOR 1/2"" X 5-1/4""","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14813","GALV SIMPSON A24Z","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14814","1x8x10 Cedar","","-20","-20","-0.20","-0.20","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14815","8"" x 10' PRIMED HOLLOW COLUMNS","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14816","10' - 7"" QUICK TIES
*NOT OAL*","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14817","10' - 2"" QUICK TIES
*OAL*","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14818","1/2"" GALVANIZED THREADED RODS","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14819","1/2"" GALVANIZED COUPLERS","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14820","QUICK-TIE EPOXY","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14821","10""x10""x10' SQ Laminated Treated Column","","-2","-2","-0.02","-0.02","0","0","0","2","","","","","No"
"Siding","Special Order","NSSO14822","8""x8""x10' SQ Laminated Column","","-1","-1","-0.01","-0.01","0","0","0","1","","","","","No"
"Siding","Special Order","NSSO14823","2-1/2"" CONCRETE NAILS","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14824","2"" STAINLESS STEEL FINISH NAILS (2500-BOX)","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14825","SIMPSON SHOT STRIPS","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14826","3"" LP batten strips","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14827","AK1BI   
1-1/4 offset black iron NY shutter hinges","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14828","1 x .75 OD X 1 Zee Furring | 16GAa G90 | 10' Section","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14829","36x8 BLACK ALUM STRAIGHT RAIL
SEC W/ BRACKETS","","-2","-2","-445.30","-445.30","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14830","36x6 BLACK ALUM STRAIGHT RAIL
SEC W/ BRACKETS","","-3","-3","-521.55","-521.55","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14831","Packaging/Handling - Pickup Banded to skid  2,700LBS per skid","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14832","36x6 BLACK ALUM STAIR RAIL SEC
W/ BRACKETS","","-2","-2","-439.20","-439.20","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14833","3x3x43"" POST","","-2","-2","-183.00","-183.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14834","Fortaflashing tape","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14835","FedEx Rush Charge","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14836","FedEx Rush Charge","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14837","1x6x8 Pine T&G","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14838","1x6x10 Pine T&G","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14839","1x6x12 Pine T&G","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14840","1x6x14 Pine T&G","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14841","1x6x16 Pine T&G","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14842","Lexel Caulking","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14843","4/4 X 8 HARDIE PRIMED TRIM","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14844","4/4 X 4 HARDIE PRIMED TRIM","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14845","Gable Pediment- 12' Base- 6/12 Pitch- Spoked- 4"" Spokes- No Tail","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14846","1-3/4"" ROOFING NAILS","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14847","FINISH  NAILS","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14848","1-3/4"" SIDING NAILS","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14849","FINISH NAILS","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14850","BRONZE COIL FLASHING","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14851","2"" COIL SIDING NAILS","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14852","2-1/2"" STAINLESS STEEL FINISH NAILS","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14853","BARRICADE FLASH RIGHT TAPE","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14854","18"" X 42"" COMPOSITE SHUTTERS","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14855","1 X 4 X 16 PRIMED CEILING","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14856","LV 18x30 Vent","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14857","EZ-1.","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14858","EZ-15","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14859","RG WOODLAND B&B 
STERLING","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14860","Primed Allura","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14861","Allura Trim 5/4x12","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14862","Allura Trim 5/4x4","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14863","1-1/2"" HOT DIPPED HANGER NAILS","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14864","2-3/4"" CONCRETE SCREWS","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14865","DRILL BIT SIZE: 5/32""","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14866","1x8x10 stain grade pine wrap","","-4","-4","-0.04","-0.04","0","0","0","4","","","","","No"
"Siding","Special Order","NSSO14867","1 13/32""x2""x16' Rams Crown","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14868","5/8""x6""x18' PVC TRIM BOARD","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14869","2"" Rams Crown","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14870","5/8""x6""x18' PVC Trim Board","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14871","3/4x 6 x12 James Hardie Trim Board Smooth Primed","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14872","3/4x 6 x 12 James Hardie Smooth Colorplus Statement Collection","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14873","ALUM FLAT RAIL 6'","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14874","ALUM STAIR ADJ RAIL 8'","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14875","ALUM STAIR RAIL 10'","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14876","ALUM STAIR RAIL QUICKPOST SET","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14877","4/4"" x 8"" HARDIE TRIM (PRIMED SMOOTH)","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14878","5/4"" X 6"" X 12' KDAT BOARDS","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14879","TRIM SCREWS (TIGER WOOD) PS#7 X 2-1/4"" PRIMEGUARD MAX 305 TRM","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14880","RAINSCREEN SIDING VENT  PART#SV-3","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14881","TRIM SCREWS (TIGER WOOD) 
PS#7X2-1/4 PRIMEGUARD MAX 305","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14882","CORAVENT PART# SV-3 ""SIDING VENTS""","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14883","James Hardie Artisan Square Channel 10.25"" Lap Siding","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14884","Fasteners","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO14885","4' x 8' BEADED PLYWOOD","","0","0","0.00","0.00","0","0","0","0","","","","","No"
